state,data_source,has_placer_data,match_score,match_type,match_details,regulator_name,regulator_address,regulator_city,regulator_zip,regulator_county,placer_name,placer_address,placer_city,placer_zip,latitude,longitude,visits,sq_ft,visits_per_sq_ft,chain_name,chain_id,dispensary_id,census_state_fips,census_county_fips,census_tract_fips,census_geoid,census_tract_name,total_population,median_age,median_household_income,per_capita_income,total_pop_25_plus,bachelors_degree,masters_degree,professional_degree,doctorate_degree,pop_1mi,pop_3mi,pop_5mi,pop_10mi,pop_20mi,pct_bachelor_plus,population_density,census_tract_error,census_data_complete,census_api_error,census_collection_date
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Planet 13,1663 Georgia Street NE,Palm Bay,32907,Brevard,VidaCann,1663 Georgia St NE,Palm Bay,32907.0,27.999237060546875,-80.62333679199219,27061.0,1225.8274513835938,22.075700759887695,VidaCann,61ed6a381383661b0111107d,FL_0514,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,12125 SW 152nd Street,Miami,33177,Miami-Dade,Curaleaf,12125 SW 152nd St,Miami,33177.0,25.62761116027832,-80.38934326171875,27056.0,4486.08063435133,6.031099796295166,Curaleaf,60a391b56b7a694c7c956ebe,FL_0515,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,Planet 13,1100 El Jobean Road,Port Charlotte,33948,Charlotte,VidaCann,1100 El Jobean Rd #112,Port Charlotte,33948.0,27.01082992553711,-82.14950561523438,26595.0,2222.8257804593895,11.964500427246094,VidaCann,61ed6a381383661b0111107d,FL_0516,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,3630 W Gandy Boulevard,Tampa,33611,Hillsborough,Curaleaf,3630 W Gandy Blvd,Tampa,33611.0,27.893224716186523,-82.50352478027344,26209.0,7444.681270214025,3.5204999446868896,Curaleaf,60a391b56b7a694c7c956ebe,FL_0517,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sanctuary Cannabis,4208 US Hwy 27 S,Sebring,33870,Highlands,Sanctuary Cannabis,4208 Us Hwy 27 S,Sebring,33870.0,27.461244583129883,-81.42979431152344,26054.0,1243.9185787794029,20.94510078430176,Sanctuary Cannabis,61ed68e44cb03861cd8e424e,FL_0518,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,29901 US Hwy 19 N,Clearwater,33761,Pinellas,MUV Dispensary,29901 Us Hwy 19 N,Clearwater,33761.0,28.044179916381836,-82.73780059814453,25665.0,2747.5351636211385,9.341099739074709,MUV Dispensary,61ed5a32850f00528249a419,FL_0519,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,One Plant,27062 US Hwy 19 N,Clearwater,33761,Pinellas,House of Platinum Cannabis,27062 US Hwy 19 N,Clearwater,33761.0,28.0189266204834,-82.73886108398438,25474.0,1374.7659663780344,18.529699325561523,House of Platinum Cannabis,64d2a36b74f46b0719fdbeab,FL_0520,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,FLUENT,11245 SW 211 Street,Miami,33189,Miami-Dade,FLUENT Cannabis Care,11245 Sw 211 St,Miami,33189.0,25.57149887084961,-80.37312316894531,25319.0,2967.3948256764656,8.532400131225586,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0521,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Insa,640 W Tennessee Street,Tallahassee,32304,Leon,Insa,640 W Tennessee St,Tallahassee,32304.0,30.44502639770508,-84.29251098632812,25227.0,3797.5311639240936,6.64300012588501,Insa,6422c347377dfb06e2fccf95,FL_0522,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,91 NE US Hwy 19,Crystal River,34429,Citrus,Green Dragon Cannabis,91 NE US Hwy 19,Crystal River,34429.0,28.89544105529785,-82.58428192138672,25184.0,4906.101296030572,5.133200168609619,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0523,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,99.0,exact,addr:100|city:96|zip:100,Surterra Wellness,2001 4th Street N,St. Petersburg,33704,Pinellas,Surterra Wellness,2001 4th St N,St Petersburg,33704.0,27.79090118408203,-82.63822937011719,25129.0,3572.657355042168,7.033699989318848,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0524,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,1403 Akron Drive,Leesburg,34748,Lake,Green Dragon Cannabis,1403 Akron Dr,Leesburg,34748.0,28.83198356628418,-81.8883056640625,25120.0,3509.2622093517825,7.158199787139893,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0525,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Planet 13,900 Village Trail,Port Orange,32127,Volusia,Planet 13,900 Village Trail,Port Orange,32127.0,29.124019622802734,-81.00376892089844,25007.0,5276.0725027517965,4.739699840545654,Planet 13,65ccb65190668b071ae0b8d3,FL_0526,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside*,19042 US Hwy 19 N,Clearwater,33764,Pinellas,Sunnyside,19042 US Hwy 19 N,Clearwater,33764.0,27.945392608642575,-82.73077392578125,24886.0,6186.853769934601,4.02239990234375,Sunnyside,61ed699b873a701e0aea037b,FL_0527,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,1011 5th Street,Miami Beach,33139,Miami-Dade,Trulieve,1011 5th St,Miami Beach,33139.0,25.7748966217041,-80.1385726928711,24868.0,6271.879076499294,3.964999914169311,Trulieve,600018e779364106f1345643,FL_0528,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunnyside*,661 Harbor Boulevard,Destin,32541,Okaloosa,Sunnyside,661 Harbor Blvd,Destin,32541.0,30.391639709472656,-86.49134063720703,24812.0,2366.8571460801704,10.483099937438965,Sunnyside,61ed699b873a701e0aea037b,FL_0529,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Cookies Florida,176 E 9 Mile Road,Pensacola,32534,Escambia,Cookies Pensacola Dispensary,176 E 9 Mile Rd,Pensacola,32534.0,30.53356170654297,-87.2678451538086,24778.0,5604.234131976897,4.421299934387207,,,FL_0530,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sanctuary Cannabis,5859 W Atlantic Avenue,Delray Beach,33484,Palm Beach,Sanctuary Cannabis,5859 W Atlantic Ave,Delray Beach,33484.0,26.455963134765625,-80.13749694824219,24707.0,4904.5179850885215,5.037600040435791,Sanctuary Cannabis,61ed68e44cb03861cd8e424e,FL_0531,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,1101 1st Avenue N,St. Petersburg,33705,Pinellas,MUV Dispensary,1101 1st Ave N,St. Petersburg,33705.0,27.77227783203125,-82.64995574951172,24614.0,2712.3464157920607,9.074799537658691,MUV Dispensary,61ed5a32850f00528249a419,FL_0532,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Goldflower Cannabis,2160 Central Avenue N,St. Petersburg,33712,Pinellas,Goldflower Cannabis,2164 Central Ave N,St. Petersburg,33712.0,27.770854949951172,-82.6628646850586,24467.0,1841.7843504631792,13.28439998626709,Goldflower Cannabis,66452b5430bbf60359055a47,FL_0533,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,91.0,fuzzy,addr:85|city:100|zip:100,Surterra Wellness,80 Blanding Boulevard,Orange Park,32073,Clay,Marijuana Doctor,495 Blanding Blvd,Orange Park,32073.0,30.15724754333496,-81.74673461914062,24399.0,2250.4566210471417,10.84179973602295,,,FL_0534,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sanctuary Cannabis,839 S State Road 19,Palatka,32177,Putnam,Sanctuary Cannabis,839 S State Rd 19,Palatka,32177.0,29.63969993591309,-81.6751937866211,24240.0,1220.6237188664495,19.858699798583984,Sanctuary Cannabis,61ed68e44cb03861cd8e424e,FL_0535,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,92.8,fuzzy,addr:88|city:100|zip:100,Green Dragon,714 Cheney Highway,Titusville,32780,Brevard,Green Dragon Cannabis,714 Cheney Hwy,Titusville,32780.0,28.55902862548828,-80.809326171875,24149.0,3018.5116520916927,8.000300407409668,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0536,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,90.4,fuzzy,addr:84|city:100|zip:100,FLUENT,109 Racetrack Road NE,Fort Walton Beach,32547,Okaloosa,FLUENT Cannabis Care,109 Racetrack Rd NE Unit F,Fort Walton Beach,32547.0,30.44732093811035,-86.61099243164062,24115.0,2264.8082964835494,10.647700309753418,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0537,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,Sanctuary Cannabis,710 N Federal Highway,Boynton Beach,33435,Palm Beach,Sanctuary Cannabis,710 N Federal Hwy,Boynton Beach,33435.0,26.532718658447266,-80.05786895751953,23647.0,3583.6390021958673,6.598599910736084,Sanctuary Cannabis,61ed68e44cb03861cd8e424e,FL_0538,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Cannabis Dispensary,2146 W 9 Mile Road,Pensacola,32534,Escambia,AYR Cannabis Dispensary West Pensacola,2146 W 9 Mile Rd,Pensacola,32534.0,30.53471946716309,-87.31071472167969,23255.0,1320.5490186903944,17.61009979248047,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0539,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,3145 US Hwy 98 N,Lakeland,33805,Polk,Curaleaf,3145 Us Hwy 98 N,Lakeland,33805.0,28.08158302307129,-81.9648208618164,23129.0,2306.234947219796,10.028900146484377,Curaleaf,60a391b56b7a694c7c956ebe,FL_0540,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,Trulieve,1121 S Federal Highway,Dania Beach,33004,Broward,Trulieve,1121 S Federal Hwy,Dania Beach,33004.0,26.037199020385746,-80.14307403564453,23062.0,3738.0663701380217,6.16949987411499,Trulieve,600018e779364106f1345643,FL_0541,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,1001 S US Hwy 1,Fort Pierce,34950,St. Lucie,Green Dragon Cannabis,1001 S US Hwy 1,Fort Pierce,34950.0,27.436262130737305,-80.32627868652344,22852.0,4841.422927118095,4.720099925994873,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0542,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,GrowHealthy,13400 Biscayne Boulevard,North Miami,33181,Miami-Dade,GrowHealthy,13400 Biscayne Blvd,North Miami,33181.0,25.899322509765625,-80.16117095947266,22557.0,4272.158921148748,5.28000020980835,GrowHealthy,61ed6706873a701e0aea0376,FL_0543,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.6,fuzzy,addr:91|city:100|zip:100,FLUENT,606 S Dale Mabry Highway,Tampa,33609,Hillsborough,FLUENT Cannabis Care,606 S Dale Mabry Hwy,Tampa,33609.0,27.93878746032715,-82.5053939819336,22510.0,4193.680630147113,5.367599964141846,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0544,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,91.0,fuzzy,addr:85|city:100|zip:100,Sunburn,1628 Del Prado Boulevard S,Cape Coral,33990,Lee,Cannabist,2126 Del Prado Blvd,Cape Coral,33990.0,26.61235809326172,-81.9415054321289,22373.0,3815.9645779035463,5.86299991607666,Cannabist,61ed5ad4850f006bef49a45b,FL_0545,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,89.8,fuzzy,addr:83|city:100|zip:100,Ayr Cannabis Dispensary,4650 N Alafaya Trail,Orlando,32826,Orange,AYR Cannabis Dispensary Orlando UCF,4650 N Alafaya Trail 105 106,Orlando,32826.0,28.60818672180176,-81.20829772949219,22241.0,3555.544872340693,6.255300045013428,,,FL_0546,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.6,fuzzy,addr:96|city:100|zip:100,Curaleaf,12402 S Orange Blossom Trail,Orlando,32837,Orange,Curaleaf,12402 S Orange Blossom Trl,Orlando,32837.0,28.38401985168457,-81.40564727783203,21891.0,2203.023105353525,9.936800003051758,Curaleaf,60a391b56b7a694c7c956ebe,FL_0547,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.8,fuzzy,addr:93|city:100|zip:100,Green Dragon,6352 103rd Street,Jacksonville,32210,Duval,Green Dragon Cannabis,6352 103rd St 5,Jacksonville,32210.0,30.247974395751953,-81.746337890625,21849.0,1657.776745258311,13.179699897766112,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0548,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,9711 SW 77th Avenue,Miami,33156,Miami-Dade,MUV Dispensary,9711 SW 77th Ave,Miami,33156.0,25.680025100708008,-80.31802368164062,21690.0,3618.9203567013897,5.993500232696533,MUV Dispensary,61ed5a32850f00528249a419,FL_0549,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Mint Cannabis,6979 S Tamiami Trail,Sarasota,34231,Sarasota,Cannabist,6979 S Tamiami Trail,Sarasota,34231.0,27.25513458251953,-82.5169677734375,21402.0,4245.923253489011,5.040599822998047,Cannabist,61ed5ad4850f006bef49a45b,FL_0550,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Planet 13,1027 N Nova Road,Holly Hill,32117,Volusia,VidaCann,1027 N Nova Rd,Holly Hill,32129.0,29.226356506347656,-81.0497817993164,21319.0,2509.593912560357,8.494999885559082,VidaCann,61ed6a381383661b0111107d,FL_0551,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,88.0,fuzzy,addr:80|city:100|zip:100,Planet 13,5203 Cortez Road W,Bradenton,34210,Manatee,VidaCann,"5203 Cortez Rd W, Suite 6",Bradenton,34210.0,27.46185874938965,-82.61372375488281,21164.0,1281.3464761050225,16.517000198364258,VidaCann,61ed6a381383661b0111107d,FL_0552,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,915 Ridgewood Avenue,Daytona Beach,32117,Volusia,Green Dragon Cannabis,915 Ridgewood Ave,Daytona Beach,32117.0,29.241430282592773,-81.03897094726562,19596.0,2726.058729034312,7.188399791717529,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0553,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,917 Harrison Avenue,Panama City,32401,Bay,Green Dragon Cannabis,917 Harrison Ave,Panama City,32401.0,30.165210723876953,-85.66055297851562,19008.0,5163.112920454391,3.68149995803833,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0554,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Mint Cannabis,4332 University Boulevard S,Jacksonville,32216,Duval,Cannabist,4332 University Blvd S,Jacksonville,32216.0,30.27853775024414,-81.603271484375,18901.0,3915.763736370666,4.826900005340576,Cannabist,61ed5ad4850f006bef49a45b,FL_0555,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.2,fuzzy,addr:92|city:100|zip:100,Green Dragon,1519 Saint Johns Avenue,Palatka,32177,Putnam,Green Dragon Cannabis,1519 St Johns Ave,Palatka,32177.0,29.648475646972656,-81.64557647705078,18839.0,1412.5153530894522,13.337200164794922,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0556,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,87.4,fuzzy,addr:79|city:100|zip:100,Surterra Wellness,5046 Bayou Boulevard,Pensacola,32503,Escambia,Surterra Wellness,5046 Bayou Blvd suite a,Pensacola,32503.0,30.472885131835938,-87.2100601196289,18703.0,1631.8678497306587,11.461099624633787,Surterra Wellness,60a3920e6b7a694c7c956ec3,FL_0557,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Planet 13,7400 Southland Boulevard,Orlando,32809,Orange,VidaCann,7400 Southland Boulevard,Orlando,32809.0,28.45626640319824,-81.4000473022461,18602.0,3251.1884470998366,5.72160005569458,VidaCann,61ed6a381383661b0111107d,FL_0558,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,MUV,26655 S Dixie Highway,Naranja,33032,Miami-Dade,Muv Dispensary Naranja,26655 S Dixie Hwy,Naranja,33032.0,25.518896102905273,-80.4266586303711,18534.0,2306.859383513042,8.034299850463867,,,FL_0559,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,895 N Summit Street,Crescent City,32112,Putnam,Green Dragon Cannabis,895 N Summit St,Crescent City,32112.0,29.44220733642578,-81.51160430908203,18253.0,2546.882840828486,7.166800022125244,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0560,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.2,exact,addr:100|city:77|zip:100,Green Dragon,7343 Lake Worth Road,Lake Worth,33467,Palm Beach,Green Dragon Cannabis,7343 Lake Worth Rd,Lake Worth Beach,33467.0,26.61804962158203,-80.16216278076172,18169.0,2433.337326060322,7.466700077056885,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0561,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,1695 Forum Place,West Palm Beach,33401,Palm Beach,Green Dragon Cannabis,1695 Forum Pl,West Palm Beach,33401.0,26.72635841369629,-80.08440399169922,18058.0,2270.018877836417,7.954999923706055,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0562,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,437 W Gaines Street,Tallahassee,32301,Leon,Green Dragon Cannabis,437 W Gaines St,Tallahassee,32301.0,30.435047149658203,-84.28767395019531,17764.0,3314.426408215877,5.359600067138672,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0563,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,1271 Pasadena Avenue S,South Pasadena,33707,Pinellas,Green Dragon Cannabis,1271 Pasadena Ave S,South Pasadena,33707.0,27.75684928894043,-82.73748016357422,17503.0,2963.3955364252342,5.906400203704834,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0564,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.6,fuzzy,addr:76|city:100|zip:100,Trulieve,1901 E Nine Mile Road,Pensacola,32514,Escambia,Green Dragon Cannabis,701 E 9 Mile Rd,Pensacola,32514.0,30.532127380371097,-87.24954223632812,17370.0,2869.414305193102,6.053500175476074,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0565,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,FLUENT,9901 San Jose Boulevard,Jacksonville,32257,Duval,FLUENT Cannabis Care,9901 San Jose Blvd,Jacksonville,32257.0,30.19759750366211,-81.62071990966797,17178.0,1298.7071666168572,13.22700023651123,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0566,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Mint Cannabis,8800 Terrene Court,Bonita Springs,34135,Lee,Cannabist,8800 Terrene Ct,Bonita Springs,34135.0,26.35364532470703,-81.8072280883789,16763.0,3943.121757343154,4.251200199127197,Cannabist,61ed5ad4850f006bef49a45b,FL_0567,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Mint Cannabis,1415 W State Road 434,Longwood,32750,Seminole,Cannabist,1415 W State Rd 434,Longwood,32750.0,28.698009490966797,-81.3759536743164,16734.0,5615.436205669146,2.9800000190734863,Cannabist,61ed5ad4850f006bef49a45b,FL_0568,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Mint Cannabis,6110 W Atlantic Avenue,Delray Beach,33484,Palm Beach,Cannabist,6110 W Atlantic Ave,Delray Beach,33484.0,26.453201293945312,-80.14076232910156,16650.0,3272.7272113785575,5.087500095367432,Cannabist,61ed5ad4850f006bef49a45b,FL_0569,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,1985 N Andrews Avenue,Wilton Manors,33311,Broward,Green Dragon Cannabis,1985 N Andrews Ave,Wilton Manors,33311.0,26.15289306640625,-80.14653778076172,16317.0,4931.693239464754,3.3085999488830566,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0570,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,89.8,fuzzy,addr:83|city:100|zip:100,Green Dragon,1660 S Congress Avenue,Boynton Beach,33426,Palm Beach,Green Dragon Cannabis,1660 S Congress Ave Suite 3,Boynton Beach,33426.0,26.51175308227539,-80.08963775634766,16296.0,1627.6630893679492,10.011899948120115,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0571,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,1014 W Main Street,Avon Park,33825,Highlands,Green Dragon Cannabis,1014 W Main St,Avon Park,33825.0,27.596017837524418,-81.51380920410156,16281.0,1698.9815242268987,9.582799911499023,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0572,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,1170 S Broad Street,Brooksville,34601,Hernando,Green Dragon Cannabis,1170 S Broad St,Brooksville,34601.0,28.543678283691406,-82.40241241455078,16130.0,2625.2827107750404,6.144100189208984,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0573,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,One Plant,2832 4th Street N,St. Petersburg,33704,Pinellas,House of Platinum Cannabis,2832 4th St N,St. Petersburg,33704.0,27.79819107055664,-82.6388931274414,16080.0,4131.657992630643,3.891900062561035,House of Platinum Cannabis,64d2a36b74f46b0719fdbeab,FL_0574,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,12807 W Hillsborough Avenue,Tampa,33635,Hillsborough,Green Dragon Cannabis,12807 W Hillsborough Ave,Tampa,33635.0,28.029600143432617,-82.6374282836914,16075.0,2856.102101419752,5.628300189971924,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0575,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Green Dragon,5180 Baymeadows Road,Jacksonville,32217,Duval,Green Dragon Cannabis,5180 Baymeadows Rd,Jacksonville,32217.0,30.22018814086914,-81.59339141845703,15391.0,6684.7633991876955,2.3024001121520996,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0576,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Cannabis Dispensary,3642 W Kennedy Boulevard,Tampa,33609,Hillsborough,AYR Cannabis Dispensary,3642 W Kennedy Blvd,Tampa,33609.0,27.94444274902344,-82.50323486328125,15357.0,3208.1304937404725,4.786900043487549,,,FL_0577,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Planet 13,17350 SE 109th Terrace Road,Summerfield,34491,Marion,VidaCann,17350 Se 109th Terrace Rd,Summerfield,34491.0,28.969444274902344,-81.97345733642578,15351.0,2976.384407528251,5.157599925994873,VidaCann,61ed6a381383661b0111107d,FL_0578,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,Green Dragon,2048 SE Federal Highway,Stuart,34994,Martin,Green Dragon Cannabis,2048 SE Federal Hwy,Stuart,34994.0,27.179555892944336,-80.23929595947266,14988.0,3535.822818933277,4.238900184631348,Green Dragon Cannabis,61ed6645138366773e1110a5,FL_0579,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,90.5,exact,addr:100|city:62|zip:100,Sunnyside*,505 NE 125th Street,North Miami,33161,Miami-Dade,Sunnyside,505 NE 125th St,Miami,33161.0,25.89042282104492,-80.18819427490234,14789.0,3582.172715189444,4.128499984741211,Sunnyside,61ed699b873a701e0aea037b,FL_0580,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
