census_geoid,latitude,longitude
42043022200,40.2780092,-76.8483291
42069110300,41.538808,-75.731676
12099000507,26.8301076,-80.0450388
42003180300,40.4229723,-79.9937712
42081011701,41.1997253,-76.8579078
42091207104,40.3090685,-75.3403935
12011110337,26.0041964,-80.286216
42043022902,40.2338998,-76.8151817
42045407000,39.8925507,-75.4689559
42043021800,40.3182653,-76.9062183
12099003512,26.7159182,-80.0394691
12083002608,29.1949613,-82.3862134
12015020104,27.0155789,-82.0486081
12081001914,27.5617963,-82.204264
12091020102,30.8840378,-86.6834679
12115002743,27.0569604,-82.1899143
42101023700,40.0487394,-75.1886069
42095011100,40.6046241,-75.3780865
42029300800,40.1276987,-75.5323256
42095017703,40.6498956,-75.3948647
12115001703,27.2758512,-82.5071923
42017104604,40.3137291,-75.1672307
12055961000,27.4534529,-81.2492956
42003320400,40.3847131,-79.9920433
12095016731,28.4835047,-81.1615954
42125746301,40.2624433,-80.10239
42017104702,40.3100561,-75.1308226
42011001900,40.3343878,-75.916308
42003488100,40.3867738,-79.8877298
42133001600,39.9656619,-76.7299773
42003472400,40.3878532,-80.0380679
12069030108,28.886075,-81.555609
42019911800,40.8148721,-80.1173253
12011090102,26.0576237,-80.1207787
42045410200,39.8643799,-75.5692085
12097040809,28.3400703,-81.5051389
42017105208,40.2522658,-74.932215
12021011114,26.1005094,-81.6121658
12086010604,25.5907924,-80.338893
42075000200,40.3301291,-76.4304672
42101028600,40.0288604,-75.1276101
12086001904,25.8242285,-80.2142349
12107950400,29.5601747,-82.0023971
42095010400,40.646401,-75.3533219
12049970401,27.5359066,-81.8158862
42003260700,40.4817789,-80.0116946
42077006500,40.5306523,-75.4955013
12073002514,30.5240223,-84.1466613
12086010015,25.9596781,-80.2869771
12095017302,28.5564089,-81.5934086
12063210302,30.9666464,-85.4619787
42027011904,40.7277685,-77.9685255
12095013512,28.4902632,-81.3048157
42101001302,39.9435771,-75.1851119
12023110700,30.1524247,-82.6257406
12011070213,26.0947374,-80.2789899
12057003600,27.9771191,-82.4037453
12031000300,30.350333,-81.631155
42091200704,40.259117,-75.2821723
12095016749,28.5187289,-81.1686572
12095014000,28.4854032,-81.3524254
12021000600,26.1197806,-81.789262
42021012200,40.5596567,-78.5156861
42079210700,41.3371238,-75.7859112
42079212200,41.297699,-75.87989
42101018802,39.9991169,-75.1022288
12009064124,28.1672261,-80.6602769
12105013701,28.0249708,-81.731616
12057012701,28.017269,-82.1529294
12057014121,27.745752,-82.4495817
12086014800,25.7544435,-80.405872
12086003913,25.8588826,-80.1239802
12103025508,27.922283,-82.765202
12099006203,26.5108194,-80.066817
12095014701,28.5458821,-81.4619006
42029303501,39.8783494,-75.6943059
12086019802,25.6033912,-80.4339075
12095016814,28.355469,-81.376262
42075003500,40.3125143,-76.4517241
12095016513,28.5796634,-81.1886404
12005001404,30.2425014,-85.6777405
12127082902,28.9942364,-80.9544529
42079211201,41.3315196,-75.9728617
12011040205,26.2010533,-80.1220305
42003418000,40.5430237,-79.8009841
12095016802,28.4025411,-81.2944984
12053040701,28.6459961,-82.5335608
12099007832,26.7026592,-80.1543638
12103025415,27.9134246,-82.7365342
12099005947,26.5054214,-80.1598492
12083001900,29.1818731,-82.1352946
42091210700,40.1645353,-75.4403996
42071012001,40.1527696,-76.2971875
42003191600,40.4172937,-80.0232047
12109020808,30.0961646,-81.5692302
12099006401,26.4788892,-80.0646133
12109020804,30.0731353,-81.6332938
42029300501,40.1078665,-75.4930825
12011010104,26.3131776,-80.0768224
12073002515,30.5723848,-84.0619715
12081001909,27.5370315,-82.4522426
12127091025,28.894274,-81.1787197
12127082100,29.1972845,-81.027458
12097041302,28.103895,-81.4193726
12099002300,26.7272073,-80.0518083
12115002730,27.1018803,-82.3983385
12017450310,29.0012412,-82.4450031
42017100302,40.0847565,-74.8915551
12117020807,28.7652123,-81.2979645
42091206704,40.204993,-75.4134237
12011042302,26.0997001,-80.1317262
12086004608,25.6883345,-80.1613335
12111382013,27.2944345,-80.336181
42003564200,40.3325559,-79.7909231
12071050401,26.3487638,-81.7839078
12086006004,25.7412241,-80.2940835
42079215501,41.1580018,-75.8592764
12086005701,25.7732667,-80.2967531
42011012104,40.3389156,-75.8570786
12111382125,27.3597238,-80.3831855
12055960601,27.5077843,-81.5033692
12095012600,28.5696855,-81.3966097
12019031110,29.8271068,-81.945168
12086006608,25.7590824,-80.2086544
42133010520,39.9429971,-76.708008
12127082506,29.1326943,-81.0196977
12031015924,30.2708678,-81.5853389
42101024200,40.028511,-75.1697086
12087971600,24.6705677,-81.5934653
12127080806,29.273276,-81.1036955
12083000606,29.146587,-81.80962
42017101505,40.1707627,-75.0245037
12095013202,28.5565687,-81.2923594
42001030902,39.8427623,-77.0395388
12057010304,28.0387493,-82.2709543
42111020500,40.1160346,-78.9554114
12086008102,25.6547896,-80.3191407
12023110604,30.145939,-82.7047901
12095016200,28.5878665,-81.317993
42003461000,40.5066796,-80.1138435
12119911203,28.9180634,-82.0193786
12095011300,28.524216,-81.3652989
42043024105,40.2530664,-76.6706096
12099005501,26.5874012,-80.0548427
12105015301,27.8682531,-81.7735451
42071011801,40.0704246,-76.2738758
12097043301,28.219425,-81.2340147
42011013503,40.4552508,-75.8591657
12103027802,27.7958961,-82.7825141
42101035301,40.0659313,-74.9934646
12021010215,26.2218073,-81.8134826
12099004005,26.6596687,-80.1368248
42045405100,39.848283,-75.3769694
42003450800,40.5191654,-80.1672689
12105015302,27.8064748,-81.6860508
12095015602,28.6310618,-81.3412668
12086009029,25.7722484,-80.3627646
42069101600,41.4179163,-75.6815823
12086010620,25.5646318,-80.337973
42029302702,39.9770336,-75.5803189
42071011502,40.0506389,-76.4908887
42129803501,40.2986477,-79.7076162
42101008200,39.9491574,-75.2444494
42081011000,41.246493,-76.9167002
12031014500,30.2999116,-81.5532684
12071010418,26.5649611,-81.9987398
42003465800,40.430589,-80.072542
12009065127,28.0444023,-80.6187673
12103024406,27.8806216,-82.6423092
12071040132,26.5992485,-81.7916381
42017105508,40.2575621,-74.8834769
12095017813,28.7591715,-81.5454961
12109020802,30.1149811,-81.6043046
42129804501,40.2550632,-79.5425163
12095016413,28.5759416,-81.2763142
12103025800,27.9443935,-82.7905983
42003407001,40.6489715,-79.8716963
12099006007,26.5203635,-80.098403
12086000719,25.8533903,-80.3168984
12021010518,26.1323354,-81.6993611
12086009015,25.7722788,-80.3462462
12083001003,28.978468,-82.276696
12063210301,30.8905428,-85.5140814
12099007842,26.7360781,-80.1507818
12057011805,28.034664,-82.512826
12086009059,25.8225156,-80.3718086
12103025417,27.9082214,-82.7468934
12031011700,30.3545781,-81.7686832
42073010700,41.0034092,-80.372437
42075000402,40.34975,-76.4144564
12011080403,26.0574033,-80.199886
12031014415,30.2682734,-81.5079273
42101015700,39.9780454,-75.1355249
12095015204,28.6271579,-81.4083163
42101031200,40.0356731,-75.0773389
42101014100,39.970877,-75.1524555
12099005102,26.6008553,-80.0632769
42097081300,40.7882517,-76.5780249
12095013300,28.5323117,-81.3205694
42101000901,39.9478866,-75.1623004
12086017200,25.6967873,-80.4026885
42101021800,40.0575323,-75.2323589
12055961401,27.3722807,-81.4782958
42003453004,40.4487124,-80.2027563
12105015101,27.8850205,-81.8522584
12099007624,26.3350952,-80.1618898
42049000901,42.1213432,-80.1039761
12011010403,26.3115874,-80.1341212
12071070101,26.6318488,-82.1641581
12103025902,27.9608465,-82.8021828
42101032500,40.0263918,-75.0452561
12086005708,25.7748651,-80.2769457
42071000100,40.039492,-76.3062366
42011000500,40.3626613,-75.9215479
42133021901,39.7887521,-76.9821167
12081000902,27.3983776,-82.5526318
42129806100,40.1981079,-79.7109835
42079200900,41.2362392,-75.8765528
12086019302,25.6302931,-80.3928568
12073000903,30.4401276,-84.2523071
12031001401,30.3801378,-81.6652331
12057011408,28.0591487,-82.5220765
12061050303,27.6753714,-80.4182304
12071001205,26.602875,-81.8334297
42003080900,40.4629898,-79.9442502
12086008809,25.7424799,-80.376891
42029303302,39.8457822,-75.6645903
42017101503,40.1606711,-75.0385658
12086014400,25.776273,-80.3934315
12011060123,26.1715883,-80.2402882
12011050204,26.2050982,-80.1792346
12073002605,30.39005,-84.1810353
12103024804,27.8156905,-82.723364
42133001400,39.9787548,-76.750313
12073002423,30.555438,-84.2242375
42077005503,40.6862181,-75.5701372
12011060121,26.1367302,-80.3019618
12086010012,25.9560248,-80.2552596
12095017020,28.3649688,-81.4100435
12071040120,26.5470061,-81.6524634
12086009908,25.9683874,-80.2096894
42101020000,40.0025312,-75.1508996
42101001203,39.9463064,-75.173116
42029302300,39.9672298,-75.6045976
12069031315,28.5350307,-81.7258577
12011060105,26.1987918,-80.2411828
12127082303,29.2030861,-81.0643388
12117021609,28.7272422,-81.414758
12086006604,25.7634764,-80.1983377
42091209000,40.2540332,-75.6661023
12011110361,25.9745808,-80.4200884
12083000302,29.275652,-82.1209603
12086008422,25.6999415,-80.3489714
12031012703,30.281826,-81.7773034
12011070321,26.1142678,-80.3697653
12011110301,26.0187145,-80.4269385
42071013001,40.1371707,-76.2042222
12021000402,26.1643728,-81.8106979
42049001500,42.1332751,-80.0409012
42091210100,40.1176621,-75.1914335
12001002219,29.6146975,-82.4053902
42129808300,40.3403203,-79.1135169
12011020101,26.2652494,-80.1956881
42003492900,40.2880847,-79.8938772
12095016748,28.5310895,-81.1583165
12053040802,28.5480686,-82.4899579
12011091201,26.0208868,-80.2225498
12105014703,28.017375,-81.8046941
12073002006,30.4331578,-84.3084544
12011070325,26.0797129,-80.370391
42041012000,40.2118412,-77.1983413
12086018601,25.6764419,-80.4230496
12071080202,26.435177,-82.0539675
42011002700,40.3190019,-75.9502154
12095016909,28.4761182,-81.4243017
42101035701,40.1095846,-75.0286811
12011060115,26.1709634,-80.2875665
42017100700,40.1069302,-74.856259
12019030704,30.1136617,-81.7439861
12103024515,27.8493702,-82.680472
42043022601,40.3102163,-76.7853405
42101026100,40.0704645,-75.1755189
12099005944,26.4432643,-80.142263
12117022001,28.6728711,-81.3438113
12117020402,28.7940788,-81.303672
12057011005,28.1532927,-82.4520159
12086017700,25.688817,-80.4431121
12057011714,27.988627,-82.5881244
12105012002,28.0421041,-82.0025515
12057010216,28.1602042,-82.3424365
12031016605,30.2438004,-81.5969518
12086004701,25.8284867,-80.2957315
12086000213,25.9370398,-80.1845457
12071040212,26.6300522,-81.647214
42003070900,40.4520166,-79.9419644
12095014504,28.4959102,-81.4206128
12099005820,26.5646845,-80.0977852
12089050305,30.6457872,-81.5918083
12101032602,28.3416243,-82.1909366
12099005926,26.5058707,-80.1351951
12127082607,29.1346743,-80.9617359
12011110351,25.9975358,-80.2705477
42091200308,40.1499358,-75.123541
12121970402,30.2433133,-83.030553
42071000400,40.0470545,-76.3073249
12031016809,30.1531677,-81.5647404
12071040125,26.6203963,-81.6717145
12103025107,27.8279946,-82.777187
12031014702,30.3816272,-81.5830561
42077001600,40.6118387,-75.4784674
12031000101,30.375789,-81.6397092
42003431400,40.5029622,-80.0552272
42003404000,40.592312,-79.7831014
12117020808,28.7299199,-81.3659285
42003470300,40.3815358,-80.082173
12117022105,28.6602604,-81.2947475
42055011200,39.9432565,-77.6651937
12011060113,26.1889836,-80.279924
12086006103,25.7522468,-80.2749868
12083001205,29.0928368,-81.9689518
12011090504,26.0396019,-80.2072006
42097081200,40.7752737,-76.5171306
12073002421,30.5516583,-84.2034116
12095019000,28.5962051,-81.3744529
12081000103,27.484471,-82.5691942
12127082513,29.1118027,-80.9917577
12011060128,26.1970082,-80.2282458
42133020522,39.9030857,-76.8902805
42101019700,40.0162799,-75.1379372
42001030200,39.9719049,-77.1408392
12031014427,30.2736616,-81.5522909
42027011905,40.7640025,-77.8973012
12011060802,26.1292615,-80.2101823
12081002011,27.4852928,-82.4946793
12086000115,25.9663855,-80.1189959
12101030406,28.2168965,-82.7417602
12057014013,27.6814411,-82.4133417
12089050310,30.6026626,-81.5318378
42045406202,39.8757394,-75.3976418
12103026814,28.0361505,-82.7043223
12101031506,28.2103254,-82.6793325
42129807100,40.2164053,-79.4880055
12031002200,30.2929776,-81.7059131
12057002702,27.969276,-82.4900217
42101003902,39.9167148,-75.1744099
42051262701,39.7802016,-79.6121381
42101013100,39.9651312,-75.1507381
12095017123,28.4034166,-81.4930843
12086010806,25.5056069,-80.4128996
12069030112,28.9827254,-81.4378459
12015020800,26.9953119,-82.0858742
42003437000,40.5424784,-80.0925952
12086009704,25.9562613,-80.1566718
12071050103,26.4542731,-81.8289198
12033003201,30.4845771,-87.2732349
12101031301,28.3258176,-82.633792
12099007833,26.6953643,-80.1722125
42013010702,40.5355877,-78.3087452
12086001208,25.8868646,-80.1687116
12127091035,28.9089162,-81.1587709
42043023602,40.204981,-76.7637638
12071000600,26.6334395,-81.8431236
42091205806,40.095015,-75.345982
12095016753,28.4680375,-81.2001276
12099001911,26.7114834,-80.1214536
12119911704,28.933905,-81.9863803
12086008429,25.6753748,-80.3390974
42011002002,40.3266565,-75.9088343
12101032805,28.2938631,-82.2229724
12117021613,28.682833,-81.4120851
12081000705,27.4842014,-82.5249095
12086007805,25.6787166,-80.3289097
42045400301,39.951551,-75.2579633
12021010427,26.1833889,-81.6789054
12031010602,30.3719505,-81.8775665
12031014205,30.2840219,-81.39032
12105012412,28.3262319,-81.7595292
12081000901,27.4161096,-82.5723354
12033002704,30.393133,-87.3309398
12015030202,26.9319023,-82.2961308
12117022101,28.6861586,-81.3189725
12117020302,28.7897971,-81.2804073
42091208400,40.3107258,-75.5074391
42129804703,40.2821393,-79.5768483
12115001504,27.3037309,-82.4801232
12031013302,30.1938953,-81.7209368
42129807800,40.3087762,-79.3529292
42017105008,40.2316461,-75.0421021
12095016606,28.4737993,-81.0869639
12069031105,28.7304675,-81.8266235
12057010210,28.1379373,-82.2987947
12119911205,28.9144191,-81.9782842
42045404800,39.8578986,-75.3505485
42003261500,40.4709542,-80.0163501
42003431500,40.4935545,-80.0581795
12021010432,26.1871531,-81.7598754
12099000512,26.7906024,-80.0407542
42091203902,40.1111552,-75.3365794
42017100104,40.0917155,-74.9501748
42079215504,41.1125223,-76.0069347
12099005812,26.5427802,-80.0986098
12057002200,27.9887927,-82.4552746
12103026003,27.9719788,-82.8259125
12071010411,26.5694969,-81.9864475
12057014010,27.7185512,-82.3522375
12081001204,27.5025257,-82.6653459
12086008807,25.7433832,-80.3596667
12095015802,28.6153758,-81.3385973
12099007735,26.3549095,-80.2667001
12103022802,27.7958573,-82.6887234
12086010609,25.5703151,-80.3610726
42077002100,40.5934826,-75.4898677
42079210500,41.3513098,-75.7760629
42099030400,40.3250399,-77.0264735
42045407903,39.9305328,-75.3745919
12101031407,28.24408,-82.6884764
12011020206,26.2576491,-80.2137403
12051000300,26.6248243,-81.3431898
12009065124,28.0572895,-80.6106228
12095016002,28.5995463,-81.3333348
42089300321,41.0956305,-75.4072494
42125751200,40.174539,-80.2954587
12099007754,26.5798944,-80.1896595
12035060212,29.5371953,-81.2196847
42129805000,40.2436111,-79.7046
42101005600,39.8988328,-75.2447347
12086009804,25.9608546,-80.1758585
42019902800,40.87057,-79.9341114
12021010112,26.3097236,-81.7993695
42003501000,40.3181711,-79.8308089
12081000809,27.396738,-82.4999956
42003451300,40.4888846,-80.1867431
12127081900,29.2140682,-81.0369311
12086000127,25.93502,-80.1359198
12127083210,29.0824437,-81.0334047
12011110501,25.9853842,-80.2192385
42079213400,41.2640125,-75.9308964
12099005814,26.5833596,-80.0987089
12011060116,26.1720478,-80.277286
12086008418,25.6990808,-80.3740058
12086017600,25.6904046,-80.4353372
12071000900,26.6071327,-81.8920956
12086008603,25.710599,-80.3736658
42045409500,39.9609943,-75.325421
12103025120,27.8601358,-82.81032
12119910602,28.6670482,-82.2136381
12086005003,25.7921933,-80.2489634
12011100804,25.97872,-80.1946056
12057011804,28.0172088,-82.5157833
12103027107,28.0205578,-82.7792988
12117022007,28.6484524,-81.3349625
42101010200,39.968083,-75.2316701
12057013208,27.889643,-82.2115603
12057014400,28.0285958,-82.6345298
12031012704,30.2583233,-81.7775062
12099005815,26.5782101,-80.1038936
12086011011,25.4823664,-80.4559081
42003290400,40.3876597,-79.9824699
12031015100,30.3418347,-81.5838052
12011110358,25.9859074,-80.3840602
12121970502,30.2042123,-82.848337
42003432400,40.4981264,-80.0683549
42101017100,40.0027449,-75.1763249
12057000602,28.0290218,-82.4595138
42003483800,40.4072778,-79.9098942
12086010303,25.537526,-80.4841102
12086004405,25.7759344,-80.1383512
42045407806,39.9093071,-75.3355969
12011080500,26.0416753,-80.1560217
12071010404,26.6149939,-81.9812998
12095016710,28.501189,-81.2596497
12071010306,26.643388,-81.9698788
12073002415,30.525172,-84.2309144
12086000607,25.8566733,-80.2845166
12071000503,26.6549116,-81.8310516
42133021224,39.9974984,-76.7598612
12015021003,26.9560587,-82.0665701
42049011001,42.0741591,-80.0805411
42003419000,40.5451962,-79.8475852
42003564000,40.4128812,-80.2402136
42017100406,40.1646256,-74.8527276
42029302205,40.0371702,-75.6092616
12005002300,30.1690671,-85.6968538
12095017111,28.3938692,-81.5982623
42003459102,40.4709399,-80.1362481
42007603600,40.6663378,-80.2401791
12021010210,26.192039,-81.7802828
12001002218,29.6390574,-82.4166358
12081000311,27.4378318,-82.5851352
12019031104,29.7546334,-82.0189639
42071011706,40.0830457,-76.4187761
12103028700,27.7602375,-82.6612058
42091208500,40.2826331,-75.4869291
12086000302,25.9109854,-80.2051872
42017105801,40.1962739,-74.8245803
12099007008,26.386691,-80.1348088
42071001000,40.0343998,-76.315155
12086007401,25.7184767,-80.2646713
12086003004,25.7897979,-80.218498
12086009316,25.8910814,-80.3201594
12073000303,30.4153823,-84.2397063
12103027704,27.8317249,-82.8334998
12105010701,28.0173943,-81.9658135
42003411001,40.6453112,-80.1211881
42029301800,40.1252904,-75.6485732
12033001600,30.4409358,-87.2305399
12027010406,27.1037958,-81.8828612
42077009602,40.6061138,-75.4479765
42051262600,39.9398696,-79.5733317
42019912800,40.7070819,-79.9270878
42101016400,39.9896435,-75.1431669
12017451101,28.7334835,-82.3405103
42011012004,40.2969215,-75.8684261
42091207001,40.2544918,-75.3896549
12099001913,26.7109756,-80.1309813
12119911500,28.8815787,-82.1591315
42003496200,40.2997187,-79.8121689
42091201006,40.2010181,-75.2842903
42003512000,40.4047787,-79.845106
12105012306,28.2986158,-81.9918532
12113010303,30.7574358,-87.266102
42021011100,40.2971122,-78.9896443
12119911206,28.8740759,-81.9767939
12057011806,28.0263613,-82.5142738
12009066900,28.1985801,-80.6095516
12101031101,28.3484278,-82.6891388
12001002217,29.6511771,-82.4175986
42017100105,40.082135,-74.9478227
42063960800,40.5910625,-79.148249
12099005942,26.4316302,-80.1383337
42101037700,39.9824381,-75.1506931
12115002307,27.1060283,-82.4097906
12086001803,25.8180701,-80.2364698
12031010101,30.4966368,-81.5982559
42029302705,39.9622538,-75.5612939
12127092500,29.1800981,-81.0573596
12069031103,28.6923089,-81.7967376
12071040316,26.5970132,-81.6274986
12035060206,29.4733904,-81.3987387
12105012508,28.2115379,-81.6066431
12101033013,28.2247211,-82.1763051
12086010619,25.5735698,-80.339214
12103020301,27.7289891,-82.6394737
42069101000,41.4391086,-75.6368709
12083001106,29.0539388,-82.0755249
12086006705,25.7555986,-80.1949533
12097040904,28.3274164,-81.4630329
12086004304,25.7846577,-80.1384431
12099007749,26.4018054,-80.2121879
42075003400,40.3196749,-76.4027415
12086002003,25.8287094,-80.2013325
12011070329,26.1191612,-80.4120341
12095013802,28.506393,-81.3446478
12057012106,28.0041841,-82.2509415
12086009061,25.7718885,-80.3782957
12005000600,29.9839939,-85.4173812
42043022300,40.2912694,-76.8167212
12057012108,27.9942354,-82.2818916
12011110345,25.984371,-80.3322956
42079215200,41.23366,-75.8595771
42001031300,39.7451953,-77.0891833
42133001300,39.9631543,-76.7520726
12083002100,29.1783001,-82.10194
12069030211,28.8799074,-81.7327668
12009065237,27.8900571,-80.5292347
12031000800,30.3133055,-81.6576334
12086019902,25.6033152,-80.4181015
42029304404,40.0448667,-75.6534864
42101019900,40.0048515,-75.1435463
42003481000,40.4112737,-79.9856387
12091022001,30.4442476,-86.62522
12073001701,30.4865839,-84.2659002
42045403702,39.8630353,-75.3068194
12069030915,28.807433,-81.6688845
42011012400,40.3990703,-75.9002408
12115000601,27.3079178,-82.537046
12127080400,29.3029986,-81.0476717
42017105506,40.2219252,-74.8550175
42077001000,40.6071809,-75.4717305
42133010130,39.9752925,-76.6395563
12095014607,28.486995,-81.4449104
42101020900,40.0186576,-75.2089795
12111381506,27.3467039,-80.3646665
12099007604,26.3431299,-80.1077162
42077005602,40.6589924,-75.4946974
42101013701,39.9779769,-75.1866322
42049010304,42.0704025,-80.2405438
12103020201,27.7306755,-82.6644583
42089300802,40.9891753,-75.1939076
12017450305,28.9386379,-82.6086636
12103021501,27.7743271,-82.6274602
12127091023,28.9160143,-81.2569182
42101000102,39.954716,-75.1465255
42101026900,40.0556007,-75.1324048
12087970700,25.0160487,-80.509241
42071013601,40.0043395,-76.3507949
12085001409,27.1164214,-80.1902146
42071011704,40.0583744,-76.3830858
12011110362,25.9739129,-80.3627446
12115002738,27.0887603,-82.2409095
12086017500,25.6970586,-80.4331433
12095010500,28.5376497,-81.3899651
12086009058,25.815956,-80.3575565
12099005931,26.4510423,-80.1379932
12057013322,27.9003433,-82.304656
12057010817,28.0789335,-82.4450553
42011010801,40.2732433,-76.0530663
12057011303,28.0647158,-82.4913716
42043024601,40.3236571,-76.734648
12099004820,26.5969895,-80.1367106
12117021704,28.6513938,-81.457728
12081000808,27.4134252,-82.5017383
42003459201,40.4416666,-80.1316049
12019030707,30.0815595,-81.7235318
42007603801,40.6611483,-80.2073014
12086010198,25.6310973,-80.440751
12081002005,27.4298275,-82.4695848
42079217900,40.968339,-76.012651
42003413300,40.5609436,-80.0430584
12019030904,30.153396,-81.7727562
12119910402,28.7372844,-82.1489991
42003475401,40.3403438,-80.0147544
12021011214,26.2649562,-81.5681397
12085001301,27.1621028,-80.2065278
12086001103,25.8637333,-80.2030847
12115002011,27.254572,-82.5226935
12086007808,25.6906363,-80.312267
12073002008,30.4447913,-84.3255327
12117022207,28.6330068,-81.2717096
12086002100,25.8109004,-80.1669444
12009071349,28.0266485,-80.724782
12057000402,28.0381828,-82.4594723
12133970103,30.7873037,-85.5911739
42101006200,39.9194134,-75.2335257
12073001200,30.4295966,-84.2972561
12085001406,27.0775359,-80.131692
12127083008,28.9886854,-80.9042271
42041011102,40.2142193,-76.9598816
12103027317,28.0618687,-82.7264595
42095017605,40.6791508,-75.3169988
12091020701,30.74187,-86.5375931
12086009060,25.8211861,-80.385305
12099004401,26.6366087,-80.0630214
12086007005,25.7408226,-80.2423726
12086006801,25.7347305,-80.2340739
12103027318,28.0534872,-82.7228406
42133000800,39.9504906,-76.7171462
12113010802,30.5155778,-86.8881802
12001002102,29.5161676,-82.345469
12057011713,28.004926,-82.60761
12087971002,24.8157038,-80.8268125
42091208204,40.3062897,-75.623876
12099006907,26.4500845,-80.113908
42101989300,40.0104085,-75.1222257
12035060302,29.46185,-81.12155
12086008206,25.636998,-80.3288445
42095018004,40.5815625,-75.3759523
42049000100,42.1261083,-80.0830208
12117020101,28.8152568,-81.2655776
12115002742,27.0512131,-82.1504188
42003515300,40.4187009,-79.8929741
42017104505,40.342686,-75.0841281
12055960102,27.5687901,-81.4751183
12073002418,30.6073092,-84.2475464
42101008101,39.9483645,-75.2360472
42045410306,39.8985312,-75.5100938
12053041501,28.468093,-82.6672645
12011110360,25.9869645,-80.3610327
42133010220,39.9651704,-76.6715066
12115002716,27.0962493,-82.3641826
12071030202,26.7092135,-81.7571336
12057011409,28.0548755,-82.5109759
42007603700,40.6396948,-80.2225371
12069031205,28.5676887,-81.902822
12069030505,28.8324896,-81.9010788
12011110368,26.0135699,-80.4034564
12057013802,27.853237,-82.3513571
12099007847,26.9237037,-80.2672516
42045400500,39.9673126,-75.2730699
12021011212,26.2928992,-81.5758703
12117021313,28.7035936,-81.2050615
12131950609,30.370037,-86.329751
42045402000,39.9352725,-75.2739438
12095015002,28.5973488,-81.5281743
12099006802,26.4543214,-80.0770469
42091205600,40.0076767,-75.2634506
42071012107,40.1372136,-76.29669
12017450602,28.8766926,-82.5521506
12113010709,30.5600952,-87.0760911
12103026804,27.983081,-82.7187145
12103025501,27.9446488,-82.7729225
42003010301,40.4340503,-79.9864299
42003476200,40.36477,-80.0145161
12011030805,26.2200249,-80.1503165
12071010208,26.7062749,-81.9344643
12071010302,26.6655911,-81.925466
12057011412,28.0591689,-82.5762244
42077000700,40.6181911,-75.4730385
12057013003,27.9587378,-82.1388398
12101031706,28.2128853,-82.6470112
12057013305,27.9046372,-82.2581497
12073002516,30.4168341,-84.1697475
12127082512,29.1145049,-81.0104328
12103022901,27.7860139,-82.6682559
42049002100,42.0921164,-80.1105447
42101000902,39.9471596,-75.1566389
42017105009,40.2036792,-74.9729682
42101022000,40.0563444,-75.252401
12071010412,26.5785693,-81.9765892
42101014600,39.9764305,-75.154699
42043024700,40.422061,-76.8261239
42095017300,40.6750029,-75.2394443
42091205906,40.0843058,-75.332387
12086011106,25.4961243,-80.4676249
12103024002,27.8125902,-82.6246987
12053040910,28.5141723,-82.4376334
12057012211,27.9617855,-82.3442931
42079213800,41.2369011,-75.9602548
42125745102,40.2633593,-80.1515482
12011050315,26.1768461,-80.2113612
12086010613,25.5754955,-80.3111873
12011060130,26.2043828,-80.26001
42091207201,40.3063703,-75.3241894
42003515401,40.4228463,-79.89606
12099006912,26.4315089,-80.1088616
12011091803,26.0019814,-80.1539344
12086003804,25.8788917,-80.123341
42045406500,39.8239801,-75.4047532
12083002607,29.1492282,-82.4022734
42041011608,40.2005278,-76.9835794
42101016300,39.9885061,-75.1339156
12061050909,27.6970316,-80.5948124
12021011103,26.0525458,-81.6898712
12119910500,28.7042529,-82.0437063
42101034502,40.0814101,-75.0384569
42101034400,40.0944312,-75.0558572
42011012600,40.3767724,-75.9268004
12057013406,27.8877262,-82.3001066
42101036902,39.9523358,-75.1889603
42055010800,39.9177193,-77.6541977
12101033007,28.2365966,-82.2081039
12086010302,25.5887609,-80.4905561
42073000300,41.0091098,-80.3454699
12103020400,27.7483895,-82.628969
12021010425,26.2070786,-81.6368038
12099002800,26.6982953,-80.0641997
42043022702,40.2695721,-76.7664308
12086000504,25.9111203,-80.2536853
12071080300,26.6512146,-81.872383
12057011017,28.0849931,-82.3760307
12113010813,30.3836308,-87.0930919
12099001004,26.7906349,-80.0988906
42041011500,40.2084092,-76.9991803
42091200305,40.1754035,-75.0899063
42017102300,40.4086413,-75.2901918
12031013800,30.3845555,-81.417826
12095016906,28.4886728,-81.401259
12031017300,30.2737719,-81.9400913
42003487000,40.3506484,-79.8901759
42101026000,40.0761235,-75.169456
12017451200,28.764735,-82.2581917
12011060129,26.19724,-80.2608891
12017450703,28.886449,-82.443815
12103026912,27.9953482,-82.7351255
12057013312,27.9298736,-82.2609217
42051261600,39.9413092,-79.7007234
12057013313,27.9140531,-82.2838816
12099000904,26.8301824,-80.1144241
42091206802,40.1788175,-75.3834409
12043000100,27.1145657,-80.9726318
42079210200,41.3237757,-75.7419213
42125755100,40.2001667,-80.2308905
12086007610,25.6957761,-80.2935417
12031016400,30.2798382,-81.6610015
42045407202,39.9060931,-75.4329863
12097043802,27.9135588,-81.0731187
12055961605,27.2579306,-81.4023313
12033000801,30.4045694,-87.20997
12103027314,28.0758668,-82.7128383
12099004009,26.6555075,-80.1165661
42045409200,39.9759615,-75.3121291
12057011504,28.1512226,-82.604682
12017450402,28.9957465,-82.6686913
42017100307,40.0984599,-74.8984784
12071001502,26.5676019,-81.8779137
12083002302,29.1349045,-82.0916536
12086009907,25.9629325,-80.217797
